File,SIJ,RIJ,Coul,SAPT
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,2.23E-05,14.000622,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000502379,10.15384474,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.38E-05,15.52034556,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.79E-06,12.02209928,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00021443,10.50032801,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00023386,11.39799056,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000519487,11.57873741,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000271746,13.31252117,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000198156,9.831882359,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,7.57E-05,14.51534539,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000562677,10.57745743,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000399186,13.40615911,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,8.64E-05,11.58261578,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,9.99E-06,12.43420583,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000148639,7.741908601,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001582843,8.243306783,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.010673458,5.860601481,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00029791,11.45696486,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.004292611,8.551484471,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.033476945,4.323393839,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001367839,9.992729244,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00571541,6.322327992,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000525486,11.61578021,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001091637,7.843473985,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.011947967,6.178000369,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.004093829,7.280196029,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00117033,8.078976714,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.004651431,9.283555383,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.011042944,5.540019176,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000104909,10.46901624,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.007515071,6.990476295,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.003867966,9.239205915,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000444092,7.859698861,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.003259842,8.325891654,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.003353951,6.671565941,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000244873,11.45629162,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000568179,8.508910615,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000225033,11.12628416,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000605409,10.17825388,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.08E-06,7.053834296,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,9.56E-05,9.31976348,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000168918,9.915231492,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000154681,10.38091981,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.0010542,8.349870297,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000127591,8.231080304,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000308725,8.637041305,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.011355485,6.098809386,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000146188,12.3815244,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000224952,8.592281363,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001319856,9.87943167,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.009566543,5.466107973,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.75E-05,12.06573716,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.004243019,6.545651351,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,4.87E-05,11.19411308,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000958122,8.988303399,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,4.12E-05,13.18428268,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000613743,10.29574558,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000252355,13.36876661,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000481277,12.07959804,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000618845,8.701109752,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000370062,11.56424155,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000645619,11.45810253,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000196392,12.69596393,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.0005571,10.42600977,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000689789,10.05952371,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000153689,10.3560153,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00594063,8.450898485,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000242889,14.16662956,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000925561,10.23846459,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000351098,12.17635051,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00840696,7.772748101,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00020497,13.91459655,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001707162,8.803446547,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000183093,13.01973843,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001536758,7.94668955,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.11E-05,11.17296822,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000912605,8.361825956,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000345643,12.248758,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000430323,10.40286288,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000628241,6.719806631,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,7.64E-06,10.50976473,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000982597,9.404361589,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000101016,11.85773757,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000617746,8.989201637,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001308701,8.237005108,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00097425,8.747194612,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000126392,7.701333895,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000442596,12.18706363,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001137649,8.22810389,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000167294,11.10220066,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000663949,6.812617113,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000457911,11.97857755,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.00E-04,7.84777946,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000102291,11.07804392,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00011959,10.07806793,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000178261,15.53156975,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000270001,12.71277403,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000371322,14.37246501,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000196712,14.4990218,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00129838,11.57386559,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000537969,12.64335548,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000196923,13.83776624,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000302374,13.07505793,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000411054,12.4171767,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000270874,12.67640429,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000547451,13.25580916,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.004689804,9.150923962,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000183863,16.25235743,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000470342,13.04943957,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000144481,13.00640774,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.010155244,9.058059795,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000106344,16.0352306,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000949059,10.07746257,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,2.82E-05,15.07742988,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001385001,7.689608137,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000918721,9.143896881,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00460321,6.58124471,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00013013,11.58272307,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00191633,8.928719638,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.02445904,4.92023777,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,6.73E-05,10.01706516,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.005820697,7.350137128,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000106744,11.60601706,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00040918,8.007193166,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.003690266,6.637884167,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00149646,7.422663932,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000205478,7.862988921,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001366116,10.20789116,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.003018738,6.266353654,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000534372,10.56809264,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000646252,6.791996559,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001617106,10.07258545,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000893873,7.696287725,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001346059,9.195386333,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,6.29E-05,9.955801997,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000117125,15.22612554,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000175128,12.3637959,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000189562,14.33760116,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000160679,14.17880121,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000580489,11.11525201,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000451787,12.56824405,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000157304,13.49057098,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000514314,13.14876109,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000647061,12.1567376,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000174836,12.29286961,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000424664,12.8174242,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00447127,9.079332709,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000106478,16.0064259,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000233215,12.62500316,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,8.00E-05,12.99201322,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.005211819,8.864599662,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000118924,15.78628461,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001269763,9.911180698,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,1.05E-05,14.82801047,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001044687,6.710787011,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.004276265,8.008843113,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.014175442,5.385728834,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001600636,10.52779121,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.007548672,7.853892651,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.119248596,3.735893759,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000980523,9.006560597,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.00152277,6.266514745,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000679606,10.60906915,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000355312,6.945159036,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.010920327,5.501365013,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.003614813,6.496437484,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.006278101,7.005826612,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.010780346,9.064027634,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.002897381,5.119971567,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001553879,9.511842956,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.017846361,5.914961629,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.005044087,8.910109507,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,4.03E-05,6.792584251,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.007110837,8.025173113,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.001678654,9.06452314,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,9.66E-06,14.32605841,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,6.25E-05,11.50718919,-21.90535639,-25.5115
UBQ-ile44-his68-unCP-CONHCHCONHHHH-NHOCCHNHCOHHH-Disp8-EFP.log,0.000314513,13.44689298,-21.90535639,-25.5115
