File,|SIJ|,RIJ,,
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.389021181e-05,12.01111323959679,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000779799,8.218348196,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.003651181,7.142155933,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001514232,9.807862724,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000606714,11.22408873574687,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.9271899e-07,11.24991576437468,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000408785,9.443376466,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000472672,12.48469637469245,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000172104,11.75902476825304,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000267216,12.45789398103654,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000535242,11.14473370580163,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.92402886e-05,14.21809500633771,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.392647403e-05,12.57134287584888,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.95476832e-06,15.22908307354538,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000203676,11.52631482913768,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001205323,10.16577670984083,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.039032344e-05,13.68870214176616,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.85423051e-06,13.75147242034839,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.830422159e-05,14.04675436177314,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.58929297e-06,12.11169617014019,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001699808,10.97537535083051,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.773859412e-05,11.21494278579766,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.53889343e-06,11.72402321457904,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000277876,12.97770845531705,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001555491,11.21363248558449,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000416755,13.13774696,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000125103,11.67955673346503,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.693490342e-05,13.80636031541086,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000322645,12.03164011568456,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.69565275e-06,16.54283137483566,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.602288018e-05,14.39664467587192,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.975498669e-05,17.64646418238726,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000135365,12.03143921136466,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.197892031e-05,10.41678395770966,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.366840974e-05,15.63659229405293,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.034737703e-05,15.91243307154541,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.078531682e-05,15.73717716102361,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.211827139e-05,12.42633180703565,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000378864,11.23903113931691,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000189412,12.38230285054821,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.755653831e-05,13.10223545347076,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000190059,14.64134874853651,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000327006,12.31950639172232,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.821402759e-05,15.14248296435697,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001393858,8.996315967,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001224887,10.19402559099161,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001339571,8.838433801,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000203904,12.90291289,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001183747,10.97767290088844,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.193320588e-05,13.56437681880469,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000783755,8.91342042,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.011049187,7.901205418,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000324016,11.74099657832567,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000248733,12.09953104158583,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000190008,11.86241988,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000356171,9.407952738,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000203271,8.246581134,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000992902,9.301948841,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001374578,10.26016868,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000385804,10.88136214,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.012233141,9.137582935,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001034805,11.48885903715637,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000393992,11.11641618,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.898836881e-05,12.81107138271529,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000629408,11.15221368182736,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.654808184e-05,15.32276179339008,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.151446039e-05,13.29303646136788,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.453473546e-05,16.38385116839279,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.00013633,11.27069818321408,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001021619,9.717174546,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.37228373e-05,14.48801867111778,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,7.913991916e-05,14.71525244,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,7.154073505e-05,14.66377662952672,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000219283,11.74155401868734,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000573449,10.53465072241036,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000520317,11.43955050147407,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000499636,12.13602612908334,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.345437558e-05,13.56387519624231,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001140097,11.38560156906672,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.00047699,13.98671063618801,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000101438,12.13432668,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000375755,13.04444015948632,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000535753,11.61743273059544,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.559796744e-05,14.85242190210474,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000280513,13.13309433307406,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.712983593e-05,15.96465763434996,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000351227,11.98463143639052,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.003121988,10.47872664284683,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.615272833e-05,14.36139863194897,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000100939,14.41318767566006,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.81516794e-06,14.71429943,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000117365,12.56072898671004,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000269063,11.39311345711076,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000490753,11.67482076001967,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000425966,12.15020683021605,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.00044661,13.60801991774445,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001029147,11.69113976782606,-2.14371915,-2.3498
S22by7-22-1.5-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.159857495e-05,13.75722632672467,-2.14371915,-2.3498
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000177165,9.158114308,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.671106629e-05,11.72354767305922,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.00049236,10.03251127582407,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.172578856e-05,15.20594961,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000120183,12.93131196363555,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.237700681e-05,15.90905754748649,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.255347611e-05,9.691439306,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000559421,8.576082833,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,7.91298304e-06,13.74488138177526,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.294730368e-05,14.28687592069705,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000137787,13.61126451287959,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000146438,9.944710106,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000966613,8.819463287,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.0004332,10.75713437162858,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000141419,11.87001460717354,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.962968848e-05,12.66916485495883,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000181745,10.53537563669152,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000152943,13.57029074308481,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,7.15094526e-05,10.02825484385686,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.473666303e-05,11.73819362701204,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000280106,10.22508001135147,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.366035839e-05,14.60378648904412,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.068372568e-05,12.56589036612264,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.37309396e-06,15.37842815963238,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.446523117e-05,10.16922728,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000173686,9.011197609,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.114807569e-05,13.44926994465802,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.391485125e-05,13.82881993,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000101088,13.49301796621438,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.919679444e-05,10.56248487983082,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.001139682,9.385994721,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,9.882122458e-05,10.71294453832082,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.268420524e-05,11.62440533422263,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000193149,12.51568049474295,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.419310567e-05,10.56517267370997,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000187466,13.16097008814421,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000166598,13.78851056703505,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000104461,15.50260324743894,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.608727845e-05,13.80260133779752,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.368059786e-05,17.71424006826821,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.975653034e-05,15.74847114100067,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.001577064e-05,18.97671533848607,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.74796322e-05,13.97200258428364,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000238691,12.25942629922078,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.46656656e-06,17.13647879904295,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.400373531e-05,17.26026402313501,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.786486292e-05,17.36126375091318,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,7.37941492e-06,14.42409129343604,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000387733,13.22434015627258,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,2.67745944e-06,13.95054943263133,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.49992177e-06,14.43382591,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.759732053e-05,16.23362687215074,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,9.49223262e-06,13.96677483161159,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.82370549e-06,16.50332858202314,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.572898834e-05,14.48718151349724,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,9.68869336e-06,15.74805159381221,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,8.99491366e-06,14.16637161715159,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.38090651e-06,17.51540338281631,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,7.70661166e-06,15.73855487584242,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,6.93498259e-06,18.83231140327192,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.510795137e-05,14.49135242482803,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000128536,12.77196237284852,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.146304311e-05,17.17059278393697,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.147602387e-05,17.17819117490406,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.580964304e-05,17.50992055708387,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.399438302e-05,15.01464603266163,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,5.087797581e-05,13.82190118716613,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,4.54858199e-06,14.16997577474525,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,3.389752117e-05,14.50933434800246,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.25969562e-06,16.36829542792025,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,9.621446332e-05,14.23282511,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,1.393537689e-05,16.45998589204341,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000194898,11.65450303762871,-0.922153655,-0.9867
S22by7-22-2.0-unCP-COHCCCCCHHHHH-OCHCCCCCHHHHH-Disp8-EFP.log,0.000149155,13.62600607702247,-0.922153655,-0.9867
