File,|SIJ|,RIJ,Coul,SAPT_GT
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000617788,7.062576196,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,6.48E-05,10.19232759,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,1.69E-05,11.49412866,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00056135,8.719022464,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.009144661,6.472547734,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001242608,7.97672099,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,8.96E-06,8.480972,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000152667,10.3685121,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000433045,7.915798755,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000850425,9.212312701,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000254278,8.975449217,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00209834,8.810429628,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00087739,7.003433827,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,5.41E-05,10.26130269,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002948506,6.640854728,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000148199,9.090683878,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00069095,8.050714348,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000446328,9.546604256,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00233664,6.879431838,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000774406,6.973790805,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000238278,10.27512833,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000612644,9.1485726,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003751399,6.695777705,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001342181,6.806127403,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001021798,7.504892166,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000974979,9.094260518,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002499736,8.295531457,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,7.59E-05,10.84996509,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.023212664,6.104853814,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,2.42E-05,9.674906407,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001520955,7.606287386,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000298915,10.51671627,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000923477,7.68348624,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002243965,7.365842176,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.018652322,7.195237147,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000387711,11.19064509,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00300598,8.108717741,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005711104,7.178113574,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000778122,9.547214393,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000421518,9.097258065,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002318115,7.998380634,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002560826,7.702044171,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005259982,7.229952349,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000307937,9.893214675,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00062914,10.58249243,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000741046,10.48926113,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.006613444,7.397176044,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002413401,9.509080273,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.011615355,6.849018148,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002071557,9.953251391,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.030063582,6.284790775,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003842546,7.689981391,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.009645808,6.873365467,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00402064,7.959265765,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.004790782,8.667604208,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001853775,10.15238177,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.004917425,7.864675633,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000551318,7.911382863,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002945598,8.221099566,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002666344,7.819535245,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.011971624,6.760419821,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001573675,7.449937697,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000114112,9.02712317,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001170314,8.445174807,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000513185,7.640371608,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,1.52E-05,8.453657154,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.021284583,6.738415071,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.013351947,8.038386981,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.029577095,7.404550839,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001093818,10.60276335,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.016591703,7.351057504,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001124965,9.536787522,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000971151,8.400253172,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001162478,10.59201912,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000712232,8.1070651,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.040494322,6.306571723,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000117017,9.01823828,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000101063,12.67702649,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000398383,7.266953799,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000627851,9.027638495,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001079853,7.431271944,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000234809,9.613511792,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000337431,9.742593541,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005918799,6.773456188,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001396095,7.586820002,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,5.72E-05,11.48508803,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,9.58E-05,12.85877209,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000352902,9.873321626,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.009604414,6.971601344,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000259071,8.892702394,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001402892,8.682238394,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00083678,11.74420104,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000219762,8.34071794,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000771011,10.22792,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00112765,9.331587993,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001369507,9.803481693,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000921123,8.031318401,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001596494,10.92491104,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001736963,7.700218784,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000612118,8.253417259,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000820775,8.844114676,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000987195,7.825945189,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002023896,6.820899187,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000269824,7.879765334,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000364475,9.554413781,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000187878,9.02003671,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000426169,7.725264923,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001317796,8.573139263,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.013733818,6.376647676,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.006360212,8.530990051,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.015415073,7.397536328,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,3.48E-05,11.45776942,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002151684,7.411268292,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001697962,10.3802862,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001906572,9.004989642,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,1.95E-05,11.46458442,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003131631,8.60273162,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.017316798,6.350158551,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000349376,10.05068511,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00090797,12.51090932,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000454979,7.657130422,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000553455,9.662632595,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005324279,7.361905625,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001279038,9.606540294,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000574688,10.08278203,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.007839723,7.540849611,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001893552,8.300629898,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,2.14E-05,11.52331875,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000306272,12.91582559,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000964603,9.512782218,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.010755683,7.561127125,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000421559,8.875413024,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001209767,9.872691221,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003989402,11.71577485,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000357472,9.398657186,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001161736,10.7827789,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000520672,10.4705007,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00193226,10.27740339,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003807692,7.941307173,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00011293,8.099642409,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001416649,8.08711776,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00018223,8.244350313,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002320083,6.614798582,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000573151,9.413692024,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001641075,7.245727167,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00517044,6.371640684,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000118148,8.804042423,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001517957,7.675020883,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,7.64E-05,7.308439536,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002053659,7.55876417,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001675777,8.607697278,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001478202,7.858399121,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002362173,8.448008904,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,9.77E-05,8.394040134,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002566938,7.014631837,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000990818,7.342215026,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.016042237,6.371279789,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001386925,8.039086633,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.01987892,6.739881394,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002866087,7.535364777,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001572358,8.124879036,-0.689984675,-3.086
ACHC-AC-3.4_n1.2____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000923423,8.00321726,-0.689984675,-3.086
